zone,datetime,createdAt,updatedAt,value,unit,source,isEstimated,estimationMethod
DE,2024-01-26 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1473585.9595101583,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-01-27 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,989795.1227004887,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-01-28 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1381537.046376861,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-01-29 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1331379.4366555843,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-01-30 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1355089.59766788,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-01-31 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1419569.9026872201,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-01 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1699497.0817753854,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-02 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1532393.2528525437,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-03 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1199244.054138803,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-04 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1151961.6737006828,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-05 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1493661.2228987082,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-06 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1558096.9114419087,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-07 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1371173.6160282705,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-08 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1671012.7810175563,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-09 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1558844.342687303,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-10 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1010454.7860619586,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-11 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,923267.2902282715,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-12 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1044902.4563016967,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-13 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1457362.9718794548,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-14 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1416941.1586090121,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-15 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1258571.9679479382,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-16 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1518215.4643164212,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-17 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1328510.8204411275,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-18 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1277224.9776316895,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-19 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1448227.9111105506,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-20 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1375207.4889891336,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-21 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1079139.5785438481,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-22 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1208441.9204289217,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-23 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1356565.8366475755,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-24 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,979356.8811398451,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-25 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1126811.6871344629,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-26 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1261425.0005199476,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-27 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1381168.481150588,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-28 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1180440.696464069,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-02-29 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1193589.815523358,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-01 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1545847.3939365952,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-02 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1080639.169578852,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-03 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1157220.4687585635,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-04 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1618957.1819511973,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-05 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1743692.5202163393,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-06 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1676014.911433741,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-07 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1418907.5946279948,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-08 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1505584.6721062048,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-09 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1097953.6334986868,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-10 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,886008.4801283132,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-11 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1275189.2196290696,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-12 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1651509.8557197074,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-13 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1157629.8276806404,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-14 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1474487.6837293277,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-15 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1282337.8591611944,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-16 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1153639.517221605,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-17 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,888801.1433453576,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-18 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1014902.6199294125,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-19 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1058768.141619503,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-20 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1511147.9103926134,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-21 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1085126.1368298403,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-22 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1401699.4145238528,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-23 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1254287.6660534968,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-24 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1182741.4905461557,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-25 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1048807.4437080068,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-26 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1369397.3810981086,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-27 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1210883.4757649004,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-28 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1387714.7905409648,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-29 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1079691.169529279,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-30 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,957166.5737638529,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-03-31 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1007038.2190550648,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-01 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,800047.8578280602,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-02 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1161227.5156179767,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-03 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1040718.0531897518,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-04 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1264207.9481326377,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-05 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1082530.974749971,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-06 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,990620.9566235977,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-07 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1034099.9193154864,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-08 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1399373.8672190718,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-09 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1357917.007171038,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-10 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1258613.68516798,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-11 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1374861.6416718522,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-12 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,977816.8500627887,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-13 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,911979.6302924108,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-14 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1207941.406001165,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-15 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1110302.8967070223,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-16 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1399449.0031030206,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-17 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1097253.407357244,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-18 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1542367.433501301,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-19 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1027211.6526450353,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-20 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1069375.8750835075,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-21 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,992425.535600883,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-22 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,992884.9837850987,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-23 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1480214.616919533,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-24 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1373934.582186984,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-25 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1383596.5206990915,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-26 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1144171.1242676245,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-27 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,948195.0217588875,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-28 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1267321.7135556769,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-29 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1381181.4286578458,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-04-30 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1419280.011271175,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-01 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1033818.4161933641,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-02 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1035950.5095240033,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-03 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1338328.0657426121,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-04 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,807044.9585734311,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-05 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1037996.2178325341,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-06 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1029053.5767919023,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-07 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1525577.3462490828,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-08 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1181702.7280045429,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-09 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,943993.9255154727,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-10 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1067258.50243914,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-11 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1167059.5591846535,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-12 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1057277.9572547171,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-13 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1173004.8723913503,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-14 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1204276.9620163962,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-15 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1325862.4275322272,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-16 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1346525.1994698867,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-17 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1221989.212516918,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-18 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1229560.4415964042,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-19 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1067021.4726866963,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-20 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,834688.5667218916,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-21 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1032619.7372983486,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-22 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1001638.9292355799,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-23 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1287253.84905957,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-24 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1229735.8313270225,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-25 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,941521.7642001021,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-26 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1087073.9755114377,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-27 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1376615.8527118906,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-28 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1371055.892986963,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-29 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1328472.7611900223,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-30 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1074691.67764097,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-05-31 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,883140.9848133251,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-06-01 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,906793.5539394622,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-06-02 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,996790.1179128437,MWh,MEASURED,True,SANDBOX_MODE_DATA
DE,2024-06-03 00:00:00+00:00,2025-11-06T11:15:07.949Z,2025-11-17T10:19:01.960Z,1051841.9153284654,MWh,MEASURED,True,SANDBOX_MODE_DATA
